time_elapsed,pos_x,pos_y,pos_z,disc_state,orient_x,orient_y,orient_z
7.25,111.828,11.6716,2.01766,5,0.144624,-0.444565,0.883994
7.26,111.934,11.6727,1.98917,5,0.144369,-0.446772,0.882922
7.27,112.04,11.6734,1.96051,5,0.144104,-0.448972,0.88185
7.28,112.146,11.6737,1.93166,5,0.143829,-0.451162,0.880776
7.29,112.252,11.6736,1.90265,5,0.143543,-0.453345,0.879701
7.3,112.358,11.6732,1.87345,5,0.143248,-0.455519,0.878625
7.31,112.465,11.6723,1.84407,5,0.142942,-0.457685,0.877549
7.32,112.571,11.671,1.81451,5,0.142627,-0.459841,0.876472
7.33,112.677,11.6693,1.78478,5,0.142301,-0.461989,0.875395
7.34,112.783,11.6673,1.75485,5,0.141966,-0.464129,0.874317
7.35,112.889,11.6648,1.72474,5,0.14162,-0.466259,0.873239
7.36,112.995,11.6619,1.69445,5,0.141265,-0.46838,0.872161
7.37,113.101,11.6586,1.66397,5,0.1409,-0.470492,0.871082
7.38,113.208,11.6549,1.6333,5,0.140526,-0.472594,0.870004
7.39,113.314,11.6508,1.60244,5,0.140142,-0.474687,0.868926
7.4,113.42,11.6463,1.57138,5,0.139748,-0.476771,0.867848
7.41,113.526,11.6413,1.54014,5,0.139345,-0.478844,0.86677
7.42,113.633,11.636,1.5087,5,0.138933,-0.480908,0.865693
7.43,113.739,11.6303,1.47706,5,0.138511,-0.482962,0.864617
7.44,113.845,11.6241,1.44523,5,0.138081,-0.485006,0.863541
7.45,113.951,11.6175,1.4132,5,0.137641,-0.48704,0.862466
7.46,114.058,11.6105,1.38097,5,0.137192,-0.489064,0.861391
7.47,114.164,11.6031,1.34854,5,0.136734,-0.491077,0.860318
7.48,114.27,11.5953,1.31591,5,0.136268,-0.49308,0.859246
7.49,114.376,11.587,1.28307,5,0.135792,-0.495072,0.858175
7.5,114.483,11.5784,1.25003,5,0.135308,-0.497053,0.857105
7.51,114.589,11.5693,1.21679,5,0.134816,-0.499024,0.856037
7.52,114.695,11.5598,1.18333,5,0.134315,-0.500984,0.85497
7.53,114.802,11.5499,1.14967,5,0.133806,-0.502933,0.853905
7.54,114.908,11.5395,1.1158,5,0.133288,-0.504871,0.852842
7.55,115.014,11.5287,1.08171,5,0.132763,-0.506797,0.851781
7.56,115.12,11.5175,1.04742,5,0.132229,-0.508713,0.850721
7.57,115.227,11.5059,1.01291,5,0.131688,-0.510617,0.849664
7.58,115.333,11.4939,0.978181,5,0.131139,-0.512509,0.848609
7.59,115.439,11.4814,0.94324,5,0.130582,-0.51439,0.847556
7.6,115.546,11.4685,0.908081,5,0.130017,-0.51626,0.846505
7.61,115.652,11.4552,0.872704,5,0.129445,-0.518117,0.845458
7.62,115.758,11.4414,0.837107,5,0.128866,-0.519963,0.844412
7.63,115.864,11.4272,0.801289,5,0.12828,-0.521797,0.84337
7.64,115.971,11.4126,0.765248,5,0.127687,-0.523618,0.84233
7.65,116.077,11.3976,0.728984,5,0.127086,-0.525428,0.841293
7.66,116.183,11.3821,0.692495,5,0.126479,-0.527226,0.84026
7.67,116.29,11.3662,0.65578,5,0.125866,-0.529011,0.839229
7.68,116.396,11.3499,0.618838,5,0.125245,-0.530784,0.838202
7.69,116.502,11.3331,0.581667,5,0.124619,-0.532544,0.837178
7.7,116.608,11.3159,0.544267,5,0.123986,-0.534292,0.836158
7.71,116.714,11.2982,0.506636,5,0.123347,-0.536027,0.835141
7.72,116.821,11.2802,0.468773,5,0.122702,-0.53775,0.834128
7.73,116.927,11.2617,0.430677,5,0.122052,-0.539459,0.833119
7.74,117.033,11.2427,0.392347,5,0.121395,-0.541156,0.832113
7.75,117.139,11.2233,0.353781,5,0.120734,-0.54284,0.831112
7.76,117.245,11.2035,0.314979,5,0.120066,-0.544512,0.830115
7.77,117.351,11.1833,0.275939,5,0.119394,-0.54617,0.829122
7.78,117.457,11.1626,0.236661,5,0.118716,-0.547814,0.828134
7.79,117.564,11.1414,0.197142,5,0.118034,-0.549446,0.82715
7.8,117.67,11.1199,0.157382,5,0.117347,-0.551065,0.82617
7.81,117.776,11.0979,0.117381,5,0.116655,-0.55267,0.825196
7.82,117.882,11.0754,0.0771359,5,0.115959,-0.554262,0.824225
7.83,117.988,11.0525,0.0366468,5,0.115259,-0.55584,0.82326
7.84,118.094,11.0292,-0.00408768,0,0.114554,-0.557405,0.8223
